war_total,next_season_war_total,player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
-0.335982621,3.480571096,Darrell Armstrong,armstda01,2006,1239,669,-3.175954625,-0.555260853,-3.731215478,-0.390097361,0.05411474,-2.883994644,-1.061852998,-3.945847642,0.964034516,DAL,38,185.42,81.64656,Fayetteville State,USA,Undrafted,U,NA,62,2.1,1.3,1.4,1.7,0.036,0.119,0.151,0.444,0.21600000000000005
3.480571096,0.047248529,Darrell Armstrong,armstda01,2007,2483,1275,2.000062188,0.578737508,2.578799695,3.480571096,0,1.85991013,0.342494852,2.202404981,0.380075172,IND,39,185.42,81.64656,Fayetteville State,USA,Undrafted,U,NA,81,5.6,1.7,2.4,-2.1,0.032,0.097,0.174,0.547,0.25
0.047248529,NA,Darrell Armstrong,armstda01,2008,1059,549,-2.212767823,-0.369702159,-2.582469982,0.047248529,0,-2.193881372,-0.798103859,-2.991985231,0.644763517,NJN,40,185.42,81.64656,Fayetteville State,USA,Undrafted,U,NA,50,2.5,1.3,1.5,-7.2,0.037,0.106,0.142,0.499,0.225
0.518173329,-0.514348055,Darrell Arthur,arthuda01,2009,2780,1464,-3.312728633,1.254293759,-2.058434875,0.518173329,0,-3.329171045,1.517467829,-1.811703215,0.291162679,MEM,21,205.74,102.0582,Kansas,USA,2008,1,27,76,5.6,4.6,0.6,-7.3,0.08800000000000001,0.203,0.163,0.456,0.049
-0.514348055,1.796179369,Darrell Arthur,arthuda01,2010,901,457,-3.825396555,-1.125393926,-4.950790481,-0.514348055,0,-3.748812405,-1.328968756,-5.077781161,0.221100944,MEM,22,205.74,106.59412,Kansas,USA,2008,1,27,32,4.5,3.4,0.5,-12,0.086,0.18899999999999997,0.172,0.449,0.052
1.796179369,-1.172868676,Darrell Arthur,arthuda01,2011,3497,1810,-2.371512202,1.552572641,-0.818939561,1.573393559,0.22278581,-2.250375065,1.286907023,-0.963468041,0.299713676,MEM,23,205.74,106.59412,Kansas,USA,2008,1,27,80,9.1,4.3,0.7,2,0.08199999999999999,0.16699999999999998,0.21600000000000005,0.534,0.05599999999999999
-1.172868676,0.601669702,Darrell Arthur,arthuda01,2013,2133,1145,-2.787789014,-1.954559373,-4.742348388,-1.028318403,-0.144550274,-2.82045798,-1.7304989,-4.55095688,0.387187126,MEM,25,205.74,106.59412,Kansas,USA,2008,1,27,59,6.1,2.9,0.6,-5.2,0.08199999999999999,0.127,0.202,0.477,0.06
0.601669702,2.090227881,Darrell Arthur,arthuda01,2014,2422,1161,-3.628984018,1.889036464,-1.739947554,0.601669702,0,-2.866763374,1.248970809,-1.617792565,0.540738983,DEN,26,205.74,106.59412,Kansas,USA,2008,1,27,68,5.9,3.1,0.9,3.3,0.05,0.14400000000000002,0.185,0.459,0.08199999999999999
2.090227881,2.038822611,Darrell Arthur,arthuda01,2015,2051,988,-3.298918205,4.657759021,1.358840816,2.090227881,0,-2.934014281,3.354342483,0.420328202,0.882158299,DEN,27,205.74,106.59412,Kansas,USA,2008,1,27,58,6.6,2.9,1,-0.2,0.055,0.129,0.202,0.466,0.096
2.038822611,0.192896131,Darrell Arthur,arthuda01,2016,3083,1516,-1.883558941,1.764146962,-0.119411979,2.038822611,0,-1.870272688,1.384524886,-0.485747802,0.199753219,DEN,28,205.74,106.59412,Kansas,USA,2008,1,27,70,7.5,4.2,1.4,-2.1,0.062,0.151,0.168,0.514,0.102
0.192896131,-0.498596395,Darrell Arthur,arthuda01,2017,1325,639,-1.505690243,-0.656799348,-2.162489591,0.192896131,0,-1.015621338,-1.361254446,-2.376875784,0.695089603,DEN,29,205.74,106.59412,Kansas,USA,2008,1,27,41,6.4,2.7,1,-0.4,0.043,0.155,0.18,0.583,0.099
-0.498596395,NA,Darrell Arthur,arthuda01,2018,306,141,-5.421537695,-4.141978809,-9.563516504,-0.498596395,0,-3.113400429,-3.138614201,-6.25201463,1.708943974,DEN,30,205.74,106.59412,Kansas,USA,2008,1,27,19,2.8,0.8,0.5,-10.5,0.021,0.087,0.188,0.5589999999999999,0.101
1.86029069,1.716907271,Darren Collison,collida01,2010,4115,2109,0.40445723,-1.414404667,-1.009947437,1.86029069,0,0.298193711,-1.837947437,-1.539753726,-0.602942796,NOH,22,182.88,72.57472,UCLA,USA,2009,1,21,76,12.4,2.5,5.7,-4.4,0.023,0.086,0.23,0.546,0.32299999999999995
1.716907271,1.700933893,Darren Collison,collida01,2011,4987,2506,0.035745253,-1.434252673,-1.39850742,1.657193622,0.059713649,-0.086187478,-1.286254782,-1.37244226,-0.586864072,IND,23,182.88,72.57472,UCLA,USA,2009,1,21,79,13.2,2.8,5.1,-3.3,0.019,0.085,0.218,0.534,0.28
1.700933893,3.3142187,Darren Collison,collida01,2012,3969,2083,0.51385381,-1.708412606,-1.194558796,0.703935181,0.996998712,0.343411782,-1.465847224,-1.122435442,-0.474292621,IND,24,182.88,72.57472,UCLA,USA,2009,1,21,60,10.4,3.1,4.8,3.5,0.018,0.091,0.17,0.526,0.239
3.3142187,5.702531322,Darren Collison,collida01,2013,4704,2372,1.35329598,-1.354652845,-0.001356865,3.3142187,0,1.105247443,-0.952019728,0.153227715,-0.340734445,DAL,25,182.88,79.3786,UCLA,USA,2009,1,21,81,12,2.7,5.1,-2,0.015,0.086,0.194,0.575,0.264
5.702531322,5.409458342,Darren Collison,collida01,2014,4692,2318,0.81432653,1.261470042,2.075796572,5.746560505,-0.044029183,1.046091294,1.520441652,2.566532947,-0.298065799,LAC,26,182.88,79.3786,UCLA,USA,2009,1,21,80,11.4,2.4,3.7,5.7,0.026,0.073,0.198,0.575,0.225
5.409458342,3.196430131,Darren Collison,collida01,2015,3186,1565,1.739739139,2.308093162,4.047832301,5.409458342,0,1.138648721,1.550956286,2.689605006,-0.32435687,SAC,27,182.88,79.3786,UCLA,USA,2009,1,21,45,16.1,3.2,5.6,1.2,0.015,0.086,0.21,0.575,0.263
3.196430131,2.14333903,Darren Collison,collida01,2016,4666,2219,1.7575787410000001,-1.664983374,0.092595367,3.196430131,0,0.964226215,-1.703931271,-0.739705056,-0.660914982,SAC,28,182.88,79.3786,UCLA,USA,2009,1,21,74,14,2.3,4.3,-2.4,0.01399999999999999,0.07,0.193,0.591,0.21899999999999997
2.14333903,7.37388626,Darren Collison,collida01,2017,4094,2063,1.058136956,-1.742249269,-0.684112314,2.14333903,0,0.564322055,-1.52401557,-0.959693515,-1.402759026,SAC,29,182.88,79.3786,UCLA,USA,2009,1,21,68,13.2,2.2,4.6,-4.2,0.013,0.07400000000000001,0.2,0.57,0.243
7.37388626,4.035394771,Darren Collison,collida01,2018,4542,2232,2.347930869,1.414647887,3.762578756,6.761400565,0.612485694,1.241226708,1.280151915,2.521378623,-0.744873238,IND,30,187.96,83.91452,UCLA,USA,2009,1,21,69,12.4,2.6,5.3,2.6,0.019,0.07200000000000001,0.17,0.61,0.257
4.035394771,NA,Darren Collison,collida01,2019,4658,2260,0.658529968,0.113142955,0.771672923,3.919106146,0.116288626,0.116896682,0.623990613,0.740887295,-0.672100519,IND,31,182.88,79.3786,UCLA,USA,2009,1,21,76,11.2,3.1,6,2.2,0.017,0.08900000000000001,0.17600000000000002,0.574,0.302
3.002746521,1.231099003,Darrick Martin,martida01,1997,3643,1897,2.549460982,-2.201002702,0.34845828,2.862797074,0.139949447,2.194660221,-1.986967672,0.207692549,-0.029084707,LAC,26,180.34,77.11064,UCLA,USA,Undrafted,U,NA,82,10.9,1.4,4.1,-4.5,0.016,0.06,0.232,0.539,0.292
1.231099003,0.491963671,Darrick Martin,martida01,1998,4476,2299,0.311895243,-2.014480707,-1.702585465,1.231099003,0,0.264044746,-1.484370863,-1.220326118,0.188451352,LAC,27,180.34,77.11064,UCLA,USA,Undrafted,U,NA,82,10.3,2,4,-5.8,0.009,0.07200000000000001,0.19,0.509,0.23
0.491963671,-0.002936318,Darrick Martin,martida01,1999,1775,941,0.157619603,-1.888364088,-1.730744485,0.491963671,0,0.160440455,-1.478920456,-1.318480002,0.482027171,LAC,28,180.34,77.11064,UCLA,USA,Undrafted,U,NA,37,8,1.3,3.9,-11.2,0.006,0.057,0.184,0.475,0.257
-0.002936318,0.086255712,Darrick Martin,martida01,2000,1910,914,-0.779795769,-1.970004663,-2.749800433,0.024191874,-0.027128192,-0.909814477,-2.21737987,-3.127194347,0.517650149,SAC,29,180.34,77.11064,UCLA,USA,Undrafted,U,NA,71,5.7,0.6,1.7,1.9,0.009,0.045,0.228,0.5,0.225
0.086255712,-0.1048915,Darrick Martin,martida01,2001,368,185,0.129065324,-1.933386124,-1.8043208,0.183762681,-0.097506969,-0.020225635,-1.956977962,-1.977203597,0.79222796,SAC,30,180.34,77.11064,UCLA,USA,Undrafted,U,NA,31,3.3,0.5,0.5,1.8,0.012,0.073,0.263,0.563,0.152
-0.1048915,-0.172926059,Darrick Martin,martida01,2002,43,22,-11.61549666,-0.208305567,-11.82380223,-0.1048915,0,-9.785173957,1.074276714,-8.710897243,2.742708418,DAL,31,180.34,77.11064,UCLA,USA,Undrafted,U,NA,3,0.3,0.3,1,-54.6,0,0.05599999999999999,0.235,0.046,0.25
-0.172926059,0.04730117,Darrick Martin,martida01,2004,667,354,-1.814430404,-1.881692189,-3.696122593,-0.20662477,0.033698711,-1.878474305,-2.289483281,-4.167957585,0.526132597,MIN,33,180.34,77.11064,UCLA,USA,Undrafted,U,NA,16,3.4,0.4,1.4,5.2,0.013,0.032,0.205,0.388,0.258
0.04730117,0.320812085,Darrick Martin,martida01,2005,357,190,-1.285763751,-0.978006157,-2.263769908,0.04730117,0,-1.389695833,-0.934160612,-2.323856445,0.326075382,LAC,34,180.34,77.11064,UCLA,USA,Undrafted,U,NA,11,3.8,0.9,2.5,2.9,0.019,0.044,0.14800000000000002,0.392,0.235
0.320812085,-0.026406958,Darrick Martin,martida01,2006,651,339,-0.239087209,-0.668044353,-0.907131562,0.320812085,0,-0.371071927,-0.8967956,-1.267867527,0.596118596,TOR,35,180.34,77.11064,UCLA,USA,Undrafted,U,NA,40,2.6,0.5,1.4,7.5,0.00699999999999999,0.068,0.17,0.474,0.247
-0.026406958,0.026487799,Darrick Martin,martida01,2007,444,228,-0.435410051,-2.55682811,-2.992238161,-0.053726693,0.027319735,-0.56190475,-3.359377216,-3.921281966,0.285793689,TOR,36,180.34,77.11064,UCLA,USA,Undrafted,U,NA,31,3,0.4,1.4,-5.6,0.009,0.055,0.228,0.455,0.34700000000000003
0.026487799,NA,Darrick Martin,martida01,2008,268,141,-2.263565583,-0.120291219,-2.383856801,0.026487799,0,-2.212686699,-0.265246652,-2.477933351,0.526080142,TOR,37,180.34,77.11064,UCLA,USA,Undrafted,U,NA,17,1.6,0.4,1.2,15.9,0.024,0.033,0.153,0.29600000000000004,0.21
0.026591596,NA,Darrin Hancock,hancoda01,1997,305,166,-3.912978759,1.436709917,-2.476268841,0.019131668,0.007459927,-4.112270793,0.432421876,-3.679848917,0.798852108,ATL,25,200.66,92.98636,Kansas,USA,1994,2,38,24,1.8,0.8,0.5,-2.6,0.03,0.118,0.159,0.51,0.136
-0.078701048,-0.475985672,Darrun Hilliard,hillida01,2016,773,383,-1.440378553,-1.71196179,-3.152340342,-0.078701048,0,-1.936380048,-2.805566439,-4.741946487,0.100779155,DET,23,198.12,92.98636,Villanova,USA,2015,2,38,38,4,1.2,0.7,-0.1,0.01399999999999999,0.115,0.198,0.511,0.117
-0.475985672,-0.271330355,Darrun Hilliard,hillida01,2017,764,381,-4.362038254,-0.815818131,-5.177856385,-0.475985672,0,-3.756959054,-1.901694078,-5.658653133,0.840503795,DET,24,198.12,92.98636,Villanova,USA,2015,2,38,39,3.3,0.8,0.8,-0.1,0.006,0.092,0.196,0.459,0.133
-0.271330355,NA,Darrun Hilliard,hillida01,2018,196,95,-3.797931313,-4.63757159,-8.435502904,-0.271330355,0,-4.910205082,-3.86441203,-8.774617112,-1.526363771,SAS,25,198.12,99.79024,Villanova,USA,2015,2,38,14,1.1,0.5,0.8,5.6,0,0.08,0.119,0.362,0.147
-0.22683373,-0.013932521,Darryl Watkins,watkida01,2008,142,71,-8.145577308,-0.839224344,-8.984801652,-0.22683373,0,-7.770603294,-2.362015669,-10.13261896,0.407196233,SAC,23,210.82,117.026736,Syracuse,USA,Undrafted,U,NA,9,1.3,1.3,0,-13,0.08199999999999999,0.13,0.151,0.349,0
-0.013932521,NA,Darryl Watkins,watkida01,2012,182,98,-3.859900937,0.834572497,-3.025328441,-0.013932521,0,-3.411640932,1.392623447,-2.019017485,1.115011173,NOH,27,210.82,117.026736,Syracuse,USA,Undrafted,U,NA,5,4.6,5.4,0.6,-13.4,0.098,0.226,0.151,0.525,0.065
-0.438232884,0.097092163,Darvin Ham,hamda01,1997,618,318,-3.108259778,-2.330331114,-5.438590892,-0.438232884,0,-3.750126861,-2.125570844,-5.875697705,1.016689876,IND,23,200.66,99.79024,Texas Tech,USA,Undrafted,U,NA,36,2.3,1.6,0.4,-2,0.109,0.097,0.14,0.536,0.07200000000000001
0.097092163,1.503147363,Darvin Ham,hamda01,1998,1228,635,-2.206435334,-0.246817175,-2.453252508,0.097092163,0,-2.754251417,-0.486131207,-3.240382624,0.90538791,WAS,24,200.66,104.32616,Texas Tech,USA,Undrafted,U,NA,71,2,1.8,0.2,7.1,0.133,0.101,0.123,0.531,0.039
1.503147363,0.036189767,Darvin Ham,hamda01,2000,1818,936,0.246335089,0.134198007,0.380533096,1.267120298,0.236027065,-0.171731218,0.1921028,0.020371582,0.065422452,MIL,26,200.66,104.32616,Texas Tech,USA,Undrafted,U,NA,35,5.1,4.9,1.2,4.9,0.123,0.126,0.106,0.545,0.07400000000000001
0.036189767,0.26684736,Darvin Ham,hamda01,2001,1294,672,-1.767717744,-0.894831487,-2.662549231,-0.040099696,0.076289464,-2.184545881,-0.803948084,-2.988493965,0.683146302,MIL,27,200.66,104.32616,Texas Tech,USA,Undrafted,U,NA,29,3.8,4.2,0.9,0.3,0.115,0.136,0.115,0.537,0.07
0.26684736,-0.771938294,Darvin Ham,hamda01,2002,2296,1208,-1.925169476,-0.394748913,-2.319918389,0.26684736,0,-2.423130781,-0.958273667,-3.381404447,0.615912583,MIL,28,200.66,104.32616,Texas Tech,USA,Undrafted,U,NA,70,4.3,2.9,1,1.3,0.091,0.101,0.134,0.5710000000000001,0.094
-0.771938294,0.059999422,Darvin Ham,hamda01,2003,1776,926,-3.542357199,-0.833179607,-4.375536807,-0.771938294,0,-4.146023868,-1.600129857,-5.746153725,0.474963359,ATL,29,200.66,104.32616,Texas Tech,USA,Undrafted,U,NA,75,2.4,2,0.5,-0.8,0.092,0.097,0.129,0.464,0.069
0.059999422,-0.317951647,Darvin Ham,hamda01,2004,1093,592,-2.769893127,0.233704222,-2.536188906,0.138342976,-0.078343554,-3.392823209,-0.652767369,-4.045590579,0.367838432,DET,30,200.66,108.86208,Texas Tech,USA,Undrafted,U,NA,54,1.8,1.7,0.3,2.5,0.115,0.111,0.121,0.531,0.062
-0.317951647,NA,Darvin Ham,hamda01,2005,548,299,-3.281322411,-1.545137065,-4.826459476,-0.322483467,0.00453182,-4.041627339,-2.163081326,-6.204708665,0.431810063,DET,31,200.66,108.86208,Texas Tech,USA,Undrafted,U,NA,47,1,0.7,0.1,-10.4,0.094,0.079,0.106,0.454,0.035
-0.24164335,-0.005405806,Daryl Macon,maconda01,2019,189,90,-4.008584149,-4.029607666,-8.038191815,-0.24164335,0,-4.228749392,-5.129121075,-9.357870467,-0.495182351,DAL,23,190.5,83.91452,Arkansas,USA,Undrafted,U,NA,8,3.6,1.5,0.9,-2.1,0.019,0.099,0.16699999999999998,0.482,0.123
-0.005405806,NA,Daryl Macon,maconda01,2020,29,14,-11.12901798,7.617324063,-3.5116939129999998,-0.005405806,0,-13.22090379,1.412750825,-11.80815296,-0.65349856,MIA,24,187.96,83.91452,Arkansas,USA,2018,U,NA,4,0.8,0,0.3,7.6,0,0,0.16699999999999998,0.5,0.14300000000000002
0.19759688,-0.281381888,David Andersen,anderda03,2010,1765,891,-2.550925056,0.233410656,-2.3175144,0.19759688,0,-2.394605345,-0.161505798,-2.556111143,0.474601929,HOU,30,210.82,111.13004,None,USA,2002,2,36,63,5.8,3.3,0.7,1.8,0.066,0.2,0.202,0.49700000000000005,0.084
-0.281381888,NA,David Andersen,anderda03,2011,711,373,-2.547468628,-1.614567236,-4.162035865,-0.281381888,0,-2.676137309,-2.635531361,-5.311668671,0.712827446,NOH,31,210.82,112.037224,None,USA,2002,2,36,40,3.4,2.1,0.3,-0.4,0.069,0.213,0.187,0.513,0.054
0.190557012,-0.345280638,David Benoit,benoida01,1998,2127,1123,-1.340638166,-1.095203887,-2.435842053,0.190557012,0,-1.175110351,-1.180979129,-2.35608948,2.131179616,ORL,30,203.2,99.79024,Alabama,USA,Undrafted,U,NA,77,5.5,2.6,0.3,-0.6,0.05599999999999999,0.153,0.191,0.477,0.037
-0.345280638,NA,David Benoit,benoida01,2001,955,507,-1.484043187,-2.592769742,-4.076812929,-0.338841703,-0.006438935,-1.908673552,-2.916990872,-4.825664424,0.784496559,UTA,33,203.2,99.79024,Alabama,USA,Undrafted,U,NA,49,3.6,1.7,0.4,-2,0.059,0.172,0.201,0.542,0.087
-0.074396592,-0.137031713,David Harrison,harrida01,2005,1397,760,-3.313807219,0.373820719,-2.9399865,-0.074396592,0,-3.301983787,0.369608673,-2.932375114,0.910676294,IND,22,213.36,127.00576,Colorado,USA,2004,1,29,43,6.1,3.1,0.3,-1.2,0.086,0.13699999999999998,0.179,0.589,0.032
-0.137031713,-0.41931484,David Harrison,harrida01,2006,2011,1065,-5.284790287,2.310418926,-2.97437136,0.013868285,-0.150899998,-4.984066433,2.072083522,-2.911982911,1.249657571,IND,23,213.36,127.00576,Colorado,USA,2004,1,29,67,5.7,3.8,0.2,-2,0.094,0.18600000000000003,0.203,0.519,0.026
-0.41931484,-0.796100896,David Harrison,harrida01,2007,370,190,-7.042672145,0.069164784000000007,-6.97350736,-0.41931484,0,-6.689941985,-0.108770845,-6.79871283,2.249014189,IND,24,213.36,127.00576,Colorado,USA,2004,1,29,24,3,1.8,0.3,-12,0.05799999999999999,0.209,0.217,0.525,0.063
-0.796100896,NA,David Harrison,harrida01,2008,1445,702,-5.285855772,0.350708287,-4.935147485,-0.796100896,0,-5.203631301,0.633647805,-4.569983496,1.609870937,IND,25,213.36,127.00576,Colorado,USA,2004,1,29,55,4.2,2.1,0.3,1.4,0.066,0.113,0.165,0.539,0.03
1.286180329,5.603106465,David Lee,leeda02,2006,2160,1129,1.161367643,-1.674463359,-0.513095716,1.286180329,0,0.327007912,-1.712478762,-1.385470851,-0.164407982,NYK,23,205.74,112.944408,Florida,USA,2005,1,30,67,5.1,4.5,0.6,-4,0.118,0.208,0.134,0.609,0.062
5.603106465,2.775983482,David Lee,leeda02,2007,3312,1731,3.032143771,0.607655099,3.639798869,5.603106465,0,2.423660832,0.654163348,3.07782418,-0.660883931,NYK,24,205.74,112.944408,Florida,USA,2005,1,30,58,10.7,10.4,1.8,2.6,0.136,0.266,0.145,0.652,0.095
2.775983482,3.166671371,David Lee,leeda02,2008,4548,2356,0.684142444,-1.110283795,-0.426141351,2.775983482,0,0.216988183,-0.745951806,-0.528963623,-0.581649757,NYK,25,205.74,108.86208,Florida,USA,2005,1,30,81,10.8,8.9,1.2,-6.5,0.112,0.243,0.155,0.606,0.067
3.166671371,3.554674771,David Lee,leeda02,2009,5755,2824,0.172936448,-0.714791148,-0.5418547,3.166671371,0,0.026237549,-0.119471436,-0.093233887,-0.432727219,NYK,26,205.74,108.86208,Florida,USA,2005,1,30,81,16,11.7,2.1,-3.3,0.096,0.27699999999999997,0.192,0.59,0.098
3.554674771,2.367902981,David Lee,leeda02,2010,5980,3019,1.052467553,-1.482581443,-0.430113891,3.554674771,0,1.012348008,-0.730769762,0.281578246,-0.489435627,NYK,27,205.74,113.398,Florida,USA,2005,1,30,81,20.2,11.7,3.6,-4.6,0.085,0.27399999999999997,0.239,0.584,0.172
2.367902981,2.394917074,David Lee,leeda02,2011,5262,2634,0.422197307,-1.398582524,-0.976385217,2.367902981,0,0.341967115,-1.128062593,-0.786095477,-0.609919105,GSW,28,205.74,108.86208,Florida,USA,2005,1,30,73,16.5,9.8,3.2,-2.3,0.093,0.218,0.212,0.5489999999999999,0.136
2.394917074,5.543378874,David Lee,leeda02,2012,4125,2121,0.967854902,-1.496251693,-0.528396792,2.394917074,0,1.082871558,-0.939402287,0.14346927,-0.351711401,GSW,29,205.74,108.86208,Florida,USA,2005,1,30,57,20.1,9.6,2.8,-3.3,0.092,0.2,0.259,0.5489999999999999,0.132
5.543378874,4.980037663,David Lee,leeda02,2013,5918,2972,0.586489546,0.336101006,0.922590553,5.500801166,0.042577707,0.647862647,0.571172067,1.219034714,-0.442775737,GSW,30,205.74,108.86208,Florida,USA,2005,1,30,79,18.5,11.2,3.5,3.1,0.086,0.245,0.232,0.561,0.158
4.980037663,0.815314751,David Lee,leeda02,2014,5098,2505,0.170442019,0.964439663,1.134881682,5.071138097,-0.091100435,-0.362139869,1.551402702,1.189262833,0.489875618,GSW,31,205.74,108.86208,Florida,USA,2005,1,30,69,18.2,9.3,2.1,9.7,0.08900000000000001,0.214,0.241,0.5660000000000001,0.101
0.815314751,1.234888716,David Lee,leeda02,2015,2094,1011,-0.621442137,-0.565315552,-1.186757689,0.628911319,0.186403431,-0.143330495,0.048877653,-0.094452841,-0.016972771,GSW,32,205.74,111.13004,Florida,USA,2005,1,30,49,7.9,5.2,1.7,3.2,0.097,0.22,0.197,0.541,0.142
1.234888716,4.473240889,David Lee,leeda02,2016,1954,936,-1.306319714,1.147608059,-0.158711654,1.437107984,-0.202219268,-1.314863068,0.539152242,-0.775710826,0.343378103,DAL,33,205.74,111.13004,Florida,USA,2005,1,30,55,7.8,5.5,1.5,-3,0.122,0.247,0.215,0.568,0.162
4.473240889,NA,David Lee,leeda02,2017,3498,1722,0.584195782,1.727625517,2.3118213,3.823651195,0.649589693,0.149727101,1.336999317,1.486726418,0.148394831,SAS,34,205.74,111.13004,Florida,USA,2005,1,30,79,7.3,5.6,1.6,11,0.118,0.211,0.166,0.613,0.126
-1.003584013,NA,David Noel,noelda01,2007,1540,792,-2.492502755,-2.741514801,-5.234017556,-1.003584013,0,-2.608397876,-3.33298284,-5.941380716,-0.01425897,MIL,23,198.12,104.32616,North Carolina,USA,2006,2,39,68,2.7,1.8,1,-8.2,0.059,0.123,0.136,0.47,0.122
1.039821002,0.746299642,David Nwaba,nwabada01,2017,827,397,-1.044613834,3.43951239,2.394898555,1.039821002,0,-2.132468026,2.219126713,0.086658687,-0.214152622,LAL,24,193.04,94.800728,None,USA,Undrafted,U,NA,20,6,3.2,0.7,2.2,0.049,0.131,0.12,0.611,0.048
0.746299642,2.141242543,David Nwaba,nwabada01,2018,3417,1646,-0.924092614,-0.939624903,-1.863717516,0.746299642,0,-1.900607543,-0.407188834,-2.307796376,0.267777022,CHI,25,193.04,94.800728,None,USA,Undrafted,U,NA,70,7.9,4.7,1.5,-5.8,0.05,0.142,0.153,0.542,0.094
2.141242543,1.184861323,David Nwaba,nwabada01,2019,2019,984,0.34176667,1.202009963,1.543776633,2.141242543,0,-0.400267783,0.770244744,0.36997696,-0.680389752,CLE,26,193.04,99.336648,None,USA,Undrafted,U,NA,51,6.5,3.2,1.1,-3.8,0.039,0.128,0.141,0.5579999999999999,0.077
1.184861323,2.058315226688502,David Nwaba,nwabada01,2020,585,268,-0.756407314,6.637753553,5.881346239,1.184861323,0,-1.27750496,4.47979556,3.2022906,0.403701231,HOU,27,195.58,99.336648,Cal Poly,USA,Undrafted,U,NA,20,5.2,2.3,0.4,7.2,0.027,0.109,0.139,0.627,0.046
2.058315226688502,NA,David Nwaba,nwabada01,2021,1456,679,-0.3727350119215405,3.553376767063358,3.180641755141818,2.058315226688502,0,-1.160361018340051,3.293925531926461,2.13356451358641,0.1861690048449292,HOU,28,195.58,99.336648,Cal Poly,USA,Undrafted,U,NA,30,9.2,3.9,1,-1.3,0.055,0.108,0.163,0.557,0.07
0.519388865,13.78766518,David Robinson,robinda01,1997,270,147,3.27906063,0.952412924,4.231473553,0.519388865,0,3.309906275,0.425773185,3.735679461,-0.735015017,SAS,31,215.9,106.59412,Navy,USA,1987,1,1,6,17.7,8.5,1.3,9.6,0.161,0.237,0.33399999999999996,0.5589999999999999,0.111
13.78766518,11.65763886,David Robinson,robinda01,1998,5219,2810,2.034303007,4.872373563,6.90667657,12.00946185,1.778203323,2.217038565,4.03730521,6.254343776,-0.725836144,SAS,32,215.9,113.398,Navy,USA,1987,1,1,73,21.6,10.6,2.7,7.7,0.121,0.231,0.297,0.581,0.159
11.65763886,12.67961998,David Robinson,robinda01,1999,3981,2154,1.105714017,6.691488457,7.797202474,8.204236887,3.453401972,1.535104445,5.87630658,7.411411026,-0.333224475,SAS,33,215.9,113.398,Navy,USA,1987,1,1,49,15.8,10,2.1,11.2,0.113,0.235,0.24,0.564,0.12
12.67961998,13.41967385,David Robinson,robinda01,2000,5190,2712,0.820523581,5.605552497,6.426076078,11.74872663,0.930893346,1.210941599,5.133352611,6.344294211,-0.326368126,SAS,34,215.9,113.398,Navy,USA,1987,1,1,80,17.8,9.6,1.8,8.5,0.091,0.251,0.26,0.568,0.101
13.41967385,9.280015551,David Robinson,robinda01,2001,5249,2780,0.640909363,6.084678167,6.72558753,11.43206855,1.987605293,1.030147972,5.580030779,6.610178751,-0.551034762,SAS,35,215.9,113.398,Navy,USA,1987,1,1,80,14.4,8.6,1.5,13.2,0.102,0.21600000000000005,0.227,0.5589999999999999,0.087
